"","CONTRIBUTION_ID","PERIOD_START","PERIOD_END","CONTRIBUTION_DATE","RECIPIENT","AMOUNT","LOBBYIST_ID","LOBBYIST_FIRST_NAME","LOBBYIST_LAST_NAME","CREATED_DATE","CONTRIBUTION_DATE3","recipient_surname"
"4427",802,"01/01/2012","06/30/2012","06/14/2012","Alderman Scott Waguespack","$250.00",9342,"James","Banks","10/01/2012",2012-06-14,"Waguespack"
"4428",43,"01/01/2012","06/30/2012","06/05/2012","25th Ward Regular Democratic Party","$125.00",5567,"James","Avgeris","08/03/2012",2012-06-05,NA
"4429",9878,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",25383,"Joseph","Gattuso","06/11/2015",2014-04-30,"Burns"
"4430",83,"01/01/2012","06/30/2012","02/23/2012","Alderman Ed Burke","$250.00",5536,"Joseph","Cini","08/07/2012",2012-02-23,"Burke"
"4431",5961,"01/01/2014","03/31/2014","03/27/2014","Citizens for Solis","$1000.00",18803,"William","Banks","04/17/2014",2014-03-27,"Solis"
"4432",8251,"10/01/2014","12/31/2014","10/16/2014","Friends of Alderman Margaret Laurino","$100.00",22504,"Joseph","Gattuso","01/13/2015",2014-10-16,"Laurino"
"4433",1643,"10/01/2012","12/31/2012","12/12/2012","Citizens for Mell","$250.00",9306,"Edward","Kus","01/08/2013",2012-12-12,"Mell"
"4434",373,"01/01/2012","06/30/2012","05/17/2012","Friends of Will Burns","$250.00",5938,"Edward","Kus","08/24/2012",2012-05-17,"Burns"
"4435",9481,"01/01/2015","03/31/2015","01/16/2015","Citizens for O'Connor","$100.00",24564,"Joseph","Gattuso","04/30/2015",2015-01-16,"O'Connor"
"4436",8082,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",22322,"Joseph","Gattuso","12/29/2014",2014-04-30,"Burns"
"4437",6600,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",19741,"Joseph","Gattuso","07/16/2014",2014-04-30,"Burns"
"4438",5265,"10/01/2013","12/31/2013","12/26/2013","23rd Ward Democratic Organization","$250.00",16907,"Robert","Markin","01/16/2014",2013-12-26,NA
"4439",7499,"07/01/2014","09/30/2014","09/24/2014","Friends of Alyx Pattison","$250.00",21386,"Michael","Houlihan","10/20/2014",2014-09-24,NA
"4440",4621,"07/01/2013","09/30/2013","09/25/2013","25th Ward Regular Democratic Organization","$200.00",13863,"Elvin","Charity","10/30/2013",2013-09-25,NA
"4441",8044,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",22281,"Joseph","Gattuso","12/22/2014",2014-01-15,"O'Connor"
"4442",6382,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",19741,"Joseph","Gattuso","06/30/2014",2014-01-15,"O'Connor"
"4443",2616,"01/01/2013","03/31/2013","03/27/2013","25th Ward Regular Democratic Organization","$500.00",12817,"COURTNEY","NOTTAGE","04/22/2013",2013-03-27,NA
"4444",9887,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",25384,"Joseph","Gattuso","06/11/2015",2014-04-30,"Burns"
"4445",7161,"07/01/2014","09/30/2014","08/21/2014","Hopkins for Chicago","$250.00",18325,"Paul","Rosenfeld","10/03/2014",2014-08-21,"Hopkins"
"4446",7042,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",20801,"Joseph","Gattuso","09/15/2014",2014-01-15,"O'Connor"
"4447",4004,"04/01/2013","06/30/2013","06/12/2013","Citizens for Tunney","$150.00",14842,"Edward","Kus","08/20/2013",2013-06-12,"Tunney"
"4448",6654,"04/01/2014","06/30/2014","06/17/2014","Citizens to elect Willie B. Cochran","$500.00",18546,"Jerome","Schain","07/17/2014",2014-06-17,"Cochran"
"4449",8461,"10/01/2014","12/31/2014","11/06/2014","Kurt Summers","$500.00",22592,"Sarah","Sheehan","02/03/2015",2014-11-06,NA
"4450",803,"01/01/2012","06/30/2012","03/15/2012","Proco Joe Moreno","$500.00",9342,"James","Banks","10/01/2012",2012-03-15,"Moreno"
"4451",9873,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",25382,"Joseph","Gattuso","06/11/2015",2014-02-26,"Hairston"
"4452",9236,"01/01/2015","03/31/2015","03/30/2015","Friends for Patrick D. Thompson","$500.00",22816,"James","Banks","04/20/2015",2015-03-30,"Thompson"
"4453",8048,"07/01/2014","09/30/2014","08/11/2014","Citizens for Deborah Graham","$500.00",22282,"William","Banks","12/22/2014",2014-08-11,"Graham"
"4454",9891,"10/01/2014","12/31/2014","10/29/2014","Citizens for Patrick J. O'Connor","$100.00",25384,"Joseph","Gattuso","06/11/2015",2014-10-29,"O'Connor"
"4455",3484,"04/01/2013","06/30/2013","06/12/2013","33rd Ward Regular Democratic Organization","$75.00",13903,"Edward","Kus","07/11/2013",2013-06-12,NA
"4456",2882,"01/01/2013","03/31/2013","02/05/2013","Friends of George A Cardenas","$1000.00",10882,"Christopher","Stone","05/01/2013",2013-02-05,"Cardenas"
"4457",9882,"07/01/2014","09/30/2014","08/28/2014","Citizens to Elect John Arena","$250.00",25383,"Joseph","Gattuso","06/11/2015",2014-08-28,"Arena"
"4458",8083,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",22322,"Joseph","Gattuso","12/29/2014",2014-01-15,"O'Connor"
"4459",2381,"01/01/2013","03/31/2013","03/20/2013","25th Ward Regular Democratic Organization","$250.00",12501,"Kevin","Wolfberg","04/09/2013",2013-03-20,NA
"4460",7081,"04/01/2014","06/30/2014","06/23/2014","Friends of Bob Fioretti","$500.00",20885,"Katriina","McGuire","09/19/2014",2014-06-23,"Fioretti"
"4461",4178,"01/01/2013","03/31/2013","03/27/2013","Alderman Danny Solis","$500.00",15223,"David","Dring","09/16/2013",2013-03-27,"Solis"
"4462",8355,"10/01/2014","12/31/2014","12/23/2014","Friends of Walter Burnette, Jr.","$300.00",16831,"Michael","Sutton","01/20/2015",2014-12-23,"Burnett"
"4463",8022,"01/01/2014","03/31/2014","03/27/2014","Citizens for Solis","$1000.00",22242,"William","Banks","12/19/2014",2014-03-27,"Solis"
"4464",2421,"01/01/2013","03/31/2013","02/06/2013","Friends of Leslie A. Hairston","$150.00",11995,"Edward","Kus","04/12/2013",2013-02-06,"Hairston"
"4465",8252,"10/01/2014","12/31/2014","10/29/2014","Citizens for Patrick J. O'Connor","$100.00",22504,"Joseph","Gattuso","01/13/2015",2014-10-29,"O'Connor"
"4466",1081,"07/01/2012","09/30/2012","08/14/2012","Friends of Walter Burnett Jr.","$150.00",9309,"Jack","Guthman","10/17/2012",2012-08-14,"Burnett"
"4467",7344,"07/01/2014","09/30/2014","08/11/2014","Citizens for Deborah Graham","$500.00",20901,"William","Banks","10/15/2014",2014-08-11,"Graham"
"4468",4504,"07/01/2013","09/30/2013","09/24/2013","Friends of Carrie Austin","$1000.00",10403,"Michael","Sutton","10/19/2013",2013-09-24,"Austin"
"4469",4895,"01/01/2013","03/31/2013","01/01/2013","Citizens for Patrick J. O'Connor","$100.00",16253,"Joseph","Gattuso","12/19/2013",2013-01-01,"O'Connor"
"4470",6783,"04/01/2014","06/30/2014","06/10/2014","Citizens for Reilly","$500.00",20184,"Katriina","McGuire","07/22/2014",2014-06-10,"Reilly"
"4471",7500,"07/01/2014","09/30/2014","09/25/2014","Friends of Ameya Pawar","$500.00",21386,"Michael","Houlihan","10/20/2014",2014-09-25,"Pawar"
"4472",9863,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",25381,"Joseph","Gattuso","06/11/2015",2014-04-30,"Burns"
"4473",6381,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",19741,"Joseph","Gattuso","06/30/2014",2014-02-26,"Hairston"
"4474",372,"01/01/2012","06/30/2012","02/13/2012","Friends of Walter Burnett Jr.","$450.00",5938,"Edward","Kus","08/24/2012",2012-02-13,"Burnett"
"4475",8081,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",22322,"Joseph","Gattuso","12/29/2014",2014-04-30,"Austin"
"4476",7962,"07/01/2014","09/30/2014","09/25/2014","Friends of Ameya Pawar","$500.00",21922,"Michael","Houlihan","11/20/2014",2014-09-25,"Pawar"
"4477",5801,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",18601,"Joseph","Gattuso","04/10/2014",2014-01-15,"O'Connor"
"4478",9889,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",25384,"Joseph","Gattuso","06/11/2015",2014-02-26,"Hairston"
"4479",9892,"10/01/2014","12/31/2014","11/25/2014","Citizens for Cappleman","$250.00",25384,"Joseph","Gattuso","06/11/2015",2014-11-25,"Cappleman"
"4480",9864,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",25381,"Joseph","Gattuso","06/11/2015",2014-01-15,"O'Connor"
"4481",9684,"01/01/2015","03/31/2015","02/09/2015","Citizens for Michael Scott, Jr.","$1500.00",25081,"Michael","Sutton","05/29/2015",2015-02-09,"Scott"
"4482",4375,"07/01/2013","09/30/2013","09/18/2013","23rd Ward Regular Democratic Organization","$250.00",14841,"Joseph","Gattuso","10/11/2013",2013-09-18,NA
"4483",8335,"10/01/2014","12/31/2014","11/28/2014","8th Ward Regular Democratic Organization","$1000.00",19281,"YaFawn","Smith","01/20/2015",2014-11-28,NA
"4484",9881,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",25383,"Joseph","Gattuso","06/11/2015",2014-01-15,"O'Connor"
"4485",3485,"04/01/2013","06/30/2013","06/12/2013","Citizens for Tunney","$150.00",13903,"Edward","Kus","07/11/2013",2013-06-12,"Tunney"
"4486",4202,"04/01/2013","06/30/2013","05/31/2013","Citizens for Joe Moore","$250.00",15302,"Michael","Houlihan","09/24/2013",2013-05-31,"Moore"
"4487",2605,"01/01/2013","03/31/2013","03/27/2013","25th Ward Regular Democratic Organization","$1500.00",11390,"Yafawn","Smith","04/22/2013",2013-03-27,NA
"4488",8894,"01/01/2015","03/31/2015","03/19/2015","Citizens to Elect John Arena","$1000.00",24181,"Jerome","Schain","04/14/2015",2015-03-19,"Arena"
"4489",8923,"01/01/2015","03/31/2015","02/04/2015","Citizens for Patrick J. O'Connor","$500.00",22627,"Edward","Kus","04/16/2015",2015-02-04,"O'Connor"
"4490",8244,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",22504,"Joseph","Gattuso","01/12/2015",2014-04-30,"Austin"
"4491",9663,"01/01/2015","03/31/2015","02/09/2015","Citizens for Michael Scott, Jr.","$1500.00",24743,"Michael","Sutton","05/08/2015",2015-02-09,"Scott"
"4492",842,"07/01/2012","09/30/2012","09/11/2012","44th Ward Democratic Organization","$500.00",6063,"Judith","Roettig","10/04/2012",2012-09-11,NA
"4493",9871,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",25382,"Joseph","Gattuso","06/11/2015",2014-04-30,"Austin"
"4494",7542,"04/01/2014","06/30/2014","06/17/2014","Citizens to elect Willie B. Cochran","$500.00",21444,"Jerome","Schain","10/21/2014",2014-06-17,"Cochran"
"4495",402,"01/01/2012","06/30/2012","05/22/2012","Coalition for a better government","$200.00",7754,"James","Banks","08/27/2012",2012-05-22,NA
"4496",3724,"01/01/2013","03/31/2013","03/27/2013","25th Ward Regular Democratic Organization","$500.00",14322,"COURTNEY","NOTTAGE","07/19/2013",2013-03-27,NA
"4497",7321,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",21265,"Joseph","Gattuso","10/14/2014",2014-04-30,"Burns"
"4498",5242,"10/01/2013","12/31/2013","10/18/2013","Citizens for Maldonado","$500.00",14505,"Richard","Joseph","01/15/2014",2013-10-18,"Maldonado"
"4499",9463,"01/01/2015","03/31/2015","02/04/2015","Citizens for Patrick J. O'Connor","$500.00",24562,"Edward","Kus","04/30/2015",2015-02-04,"O'Connor"
"4500",9834,"07/01/2014","09/30/2014","08/28/2014","Citizens to Elect John Arena","$250.00",25343,"Joseph","Gattuso","06/10/2015",2014-08-28,"Arena"
"4501",2201,"07/01/2012","09/30/2012","09/13/2012","Citizens for Carrie Austin Carrie Austin","$1000.00",11865,"William","Smith","02/20/2013",2012-09-13,"Austin"
"4502",4972,"10/01/2013","12/31/2013","12/12/2013","The 23rd Ward Regular Democratic Organization","$1500.00",11390,"Yafawn","Smith","12/30/2013",2013-12-12,NA
"4503",9885,"10/01/2014","12/31/2014","10/16/2014","Friends of Alderman Margaret Laurino","$100.00",25383,"Joseph","Gattuso","06/11/2015",2014-10-16,"Laurino"
"4504",8043,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",22281,"Joseph","Gattuso","12/22/2014",2014-02-26,"Hairston"
"4505",161,"01/01/2012","06/30/2012","06/13/2012","19th Ward Democratic Organization","$1000.00",5875,"Thomas","Hynes","08/13/2012",2012-06-13,NA
"4506",8924,"01/01/2015","03/31/2015","02/11/2015","Citizens for Carrie Austin","$500.00",22627,"Edward","Kus","04/16/2015",2015-02-11,"Austin"
"4507",7043,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",20801,"Joseph","Gattuso","09/15/2014",2014-04-30,"Burns"
"4508",1302,"07/01/2012","09/30/2012","09/13/2012","Citizens for Carrie Austin Carrie Austin","$1000.00",9922,"William","Smith","11/05/2012",2012-09-13,"Austin"
"4509",3768,"04/01/2013","06/30/2013","05/31/2013","Citizens for Joe Moore","$250.00",13803,"Michael","Houlihan","07/19/2013",2013-05-31,"Moore"
"4510",7961,"07/01/2014","09/30/2014","09/24/2014","Friends of Alyx Pattison","$250.00",21922,"Michael","Houlihan","11/20/2014",2014-09-24,NA
"4511",7942,"07/01/2014","09/30/2014","08/11/2014","Citizens for Deborah Graham","$500.00",21821,"William","Banks","11/12/2014",2014-08-11,"Graham"
"4512",9874,"07/01/2014","09/30/2014","08/28/2014","Citizens to Elect John Arena","$250.00",25382,"Joseph","Gattuso","06/11/2015",2014-08-28,"Arena"
"4513",2854,"01/01/2013","03/31/2013","03/27/2013","25th Ward Regular Democratic Organization","$500.00",12984,"COURTNEY","NOTTAGE","05/01/2013",2013-03-27,NA
"4514",6780,"04/01/2014","06/30/2014","05/19/2014","Friends of William burns","$500.00",20184,"Katriina","McGuire","07/22/2014",2014-05-19,NA
"4515",133,"01/01/2012","06/30/2012","06/14/2012","Citizens for Waguespack","$100.00",5997,"Pat","Doerr","08/09/2012",2012-06-14,"Waguespack"
"4516",8084,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",22322,"Joseph","Gattuso","12/29/2014",2014-02-26,"Hairston"
"4517",769,"01/01/2012","06/30/2012","05/17/2012","Friends of Will Burns","$250.00",9306,"Edward","Kus","09/27/2012",2012-05-17,"Burns"
"4518",7284,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",21241,"Joseph","Gattuso","10/14/2014",2014-04-30,"Burns"
"4519",5245,"10/01/2013","12/31/2013","12/09/2013","Friends of Natashia L. Holmes","$250.00",14505,"Richard","Joseph","01/15/2014",2013-12-09,"Holmes"
"4520",2382,"01/01/2013","03/31/2013","03/20/2013","Citizens to Elect John Arena","$500.00",12501,"Kevin","Wolfberg","04/09/2013",2013-03-20,"Arena"
"4521",9233,"01/01/2015","03/31/2015","01/28/2015","Citizens for Anthony Beal","$250.00",22816,"James","Banks","04/20/2015",2015-01-28,NA
"4522",9870,"04/01/2014","06/30/2014","04/30/2014","Friends for Will Burns","$75.00",25382,"Joseph","Gattuso","06/11/2015",2014-04-30,"Burns"
"4523",9886,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",25384,"Joseph","Gattuso","06/11/2015",2014-04-30,"Austin"
"4524",4440,"07/01/2013","09/30/2013","09/25/2013","Friends of Carrie Austin","$250.00",14842,"Edward","Kus","10/17/2013",2013-09-25,"Austin"
"4525",8921,"01/01/2015","03/31/2015","01/16/2015","Friends of Will Burns","$300.00",22627,"Edward","Kus","04/16/2015",2015-01-16,"Burns"
"4526",6060,"01/01/2014","03/31/2014","02/07/2014","Friends of Walter Burnett, Jr.","$500.00",16831,"Michael","Sutton","04/21/2014",2014-02-07,"Burnett"
"4527",6645,"04/01/2014","06/30/2014","06/23/2014","Friends of Bob Fioretti","$500.00",19261,"Katriina","McGuire","07/17/2014",2014-06-23,"Fioretti"
"4528",4437,"01/01/2013","03/31/2013","01/24/2013","Alderman George Cardenas","$250.00",15466,"Michael","Houlihan","10/16/2013",2013-01-24,"Cardenas"
"4529",4690,"07/01/2013","09/30/2013","09/25/2013","Friends of Carrie Austin","$250.00",15902,"Joseph","Gattuso","11/14/2013",2013-09-25,"Austin"
"4530",9296,"01/01/2015","03/31/2015","01/14/2015","Citizens for Michael Scott Jr.","$250.00",22808,"Lisa","Ouzounian","04/20/2015",2015-01-14,"Scott"
"4531",4290,"01/01/2013","03/31/2013","01/24/2013","Alderman George Cardenas","$250.00",15323,"Michael","Houlihan","09/25/2013",2013-01-24,"Cardenas"
"4532",132,"01/01/2012","06/30/2012","07/10/2012","Citizens for Moreno","$250.00",5997,"Pat","Doerr","08/09/2012",2012-07-10,"Moreno"
"4533",9872,"01/01/2014","03/31/2014","01/15/2014","Citizens for Patrick J. O'Connor","$100.00",25382,"Joseph","Gattuso","06/11/2015",2014-01-15,"O'Connor"
"4534",7383,"07/01/2014","09/30/2014","08/20/2014","Friends of Walter Burnett, Jr.","$300.00",20021,"Edward","Kus","10/16/2014",2014-08-20,"Burnett"
"4535",4968,"10/01/2013","12/31/2013","10/29/2013","8th Ward Regular Democratic Organization","$500.00",11390,"Yafawn","Smith","12/30/2013",2013-10-29,NA
"4536",8253,"10/01/2014","12/31/2014","11/25/2014","Citizens for Cappleman","$250.00",22504,"Joseph","Gattuso","01/13/2015",2014-11-25,"Cappleman"
"4537",3290,"01/01/2013","03/31/2013","01/01/2013","Citizens for Patrick J. O'Connor","$100.00",13904,"Joseph","Gattuso","07/02/2013",2013-01-01,"O'Connor"
"4538",814,"01/01/2012","06/30/2012","06/30/2012","Alderman Reilly","$250.00",9354,"Michael","Houlihan","10/01/2012",2012-06-30,"Reilly"
"4539",4439,"07/01/2013","09/30/2013","09/24/2013","Citizens for Joe Moore","$500.00",14842,"Edward","Kus","10/17/2013",2013-09-24,"Moore"
"4540",7881,"07/01/2014","09/30/2014","09/25/2014","Friends of Ameya Pawar","$500.00",21682,"Michael","Houlihan","10/31/2014",2014-09-25,"Pawar"
"4541",9841,"01/01/2015","03/31/2015","01/16/2015","Citizens for O'Connor","$100.00",25361,"Joseph","Gattuso","06/10/2015",2015-01-16,"O'Connor"
"4542",2191,"10/01/2012","12/31/2012","11/14/2012","Alderman Scott Waguespack","$100.00",5997,"Pat","Doerr","02/11/2013",2012-11-14,"Waguespack"
"4543",9235,"01/01/2015","03/31/2015","02/19/2015","Hopkins for Chicago","$500.00",22816,"James","Banks","04/20/2015",2015-02-19,"Hopkins"
"4544",2192,"10/01/2012","12/31/2012","12/06/2012","Alderman Bob Fioretti","$100.00",5997,"Pat","Doerr","02/11/2013",2012-12-06,"Fioretti"
"4545",8047,"01/01/2014","03/31/2014","03/27/2014","Citizens for Solis","$1000.00",22282,"William","Banks","12/22/2014",2014-03-27,"Solis"
"4546",9866,"07/01/2014","09/30/2014","08/28/2014","Citizens to Elect John Arena","$250.00",25381,"Joseph","Gattuso","06/11/2015",2014-08-28,"Arena"
"4547",8222,"10/01/2014","12/31/2014","11/06/2014","Friends of Margaret Laurino","$200.00",18547,"Kevin","Wolfberg","01/12/2015",2014-11-06,"Laurino"
"4548",4201,"01/01/2013","03/31/2013","01/24/2013","Alderman George Cardenas","$250.00",15302,"Michael","Houlihan","09/24/2013",2013-01-24,"Cardenas"
"4549",770,"01/01/2012","06/30/2012","02/13/2012","Friends of Walter Burnett Jr.","$450.00",9306,"Edward","Kus","09/27/2012",2012-02-13,"Burnett"
"4550",5802,"01/01/2014","03/31/2014","02/26/2014","Friends of Leslie A. Hairston","$150.00",18601,"Joseph","Gattuso","04/10/2014",2014-02-26,"Hairston"
"4551",4003,"04/01/2013","06/30/2013","06/12/2013","33rd Ward Regular Democratic Organization","$75.00",14842,"Edward","Kus","08/20/2013",2013-06-12,NA
"4552",7322,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",21265,"Joseph","Gattuso","10/14/2014",2014-04-30,"Austin"
"4553",9366,"01/01/2015","03/31/2015","02/09/2015","Citizens for Michael Scott, Jr.","$1500.00",22961,"Michael","Sutton","04/22/2015",2015-02-09,"Scott"
"4554",3483,"04/01/2013","06/30/2013","04/11/2013","Friends of Walter Burnett, Jr.","$150.00",13903,"Edward","Kus","07/11/2013",2013-04-11,"Burnett"
"4555",9876,"10/01/2014","12/31/2014","11/25/2014","Citizens for Cappleman","$250.00",25382,"Joseph","Gattuso","06/11/2015",2014-11-25,"Cappleman"
"4556",8601,"01/01/2015","03/31/2015","02/11/2015","Friends of Roderick Sawyer","$250.00",23981,"Paul","Williams","04/03/2015",2015-02-11,"Sawyer"
"4557",6599,"04/01/2014","06/30/2014","04/30/2014","Citizens for Carrie M. Austin","$250.00",19741,"Joseph","Gattuso","07/16/2014",2014-04-30,"Austin"
"4558",4502,"07/01/2013","09/30/2013","07/18/2013","Friends of JoAnn Thompson","$750.00",10403,"Michael","Sutton","10/19/2013",2013-07-18,"Thompson"
"4559",7325,"07/01/2014","09/30/2014","09/05/2014","Citizens for Danny Solis","$200.00",18547,"Kevin","Wolfberg","10/14/2014",2014-09-05,"Solis"
"4560",2563,"01/01/2013","03/31/2013","03/27/2013","25th Ward Regular Democratic Organization","$500.00",11511,"COURTNEY","NOTTAGE","04/19/2013",2013-03-27,NA
